Filename,Original ADR Text,Approx Match - Standard Code,Approx Match - Standard Text,Approx Match - SCT Text,Approx Match - Fuzzy Similarity,Embedding Match - Standard Code,Embedding Match - Standard Text,Embedding Match - SCT Text,Embedding Match - Cosine Similarity
LIPITOR.24.ann,recks my muscles severly,129565002,Myopathy,recks my muscles severly,100,129565002,Myopathy,recks my muscles severly,1.0
ARTHROTEC.117.ann,Diarrhea,62315008,Diarrhoea,Diarrhea,100,62315008,Diarrhoea,Diarrhea,1.0
ARTHROTEC.117.ann,affecting my stomach(acid reflux),698065002,Acid reflux,affecting my stomach(acid reflux),100,698065002,Acid reflux,affecting my stomach(acid reflux),1.0
ARTHROTEC.117.ann,affecting my kidneys,236423003,Renal impairment,affecting my kidneys,100,236423003,Renal impairment,affecting my kidneys,1.0
ARTHROTEC.117.ann,diarrhea,62315008,Diarrhoea,Diarrhea,100,62315008,Diarrhoea,Diarrhea,1.0
ARTHROTEC.103.ann,bleeding,131148009,Bleeding,bleeding,100,131148009,Bleeding,bleeding,1.0
ARTHROTEC.103.ann,so much pain,22253000,Pain,so much pain,100,22253000,Pain,so much pain,1.0
ARTHROTEC.103.ann,feel weak and almost fainted,271795006,Malaise and fatigue,feel weak and almost fainted,100,271795006,Malaise and fatigue,feel weak and almost fainted,1.0
LIPITOR.258.ann,muscle weakness,26544005,Muscle weakness,muscle weakness,100,26544005,Muscle weakness,muscle weakness,1.0
LIPITOR.258.ann,memory loss,48167000,Amnesia,memory loss,100,48167000,Amnesia,memory loss,1.0
LIPITOR.258.ann,nerve damage,57182000,Nerve injury,nerve damage,100,57182000,Nerve injury,nerve damage,1.0
LIPITOR.258.ann,red spots all over my body,271807003,Rash,red spots all over my body,100,271807003,Rash,red spots all over my body,1.0
LIPITOR.258.ann,hair loss,278040002,Loss of hair,hair loss,100,278040002,Loss of hair,hair loss,1.0
LIPITOR.258.ann,slowed speach,82883008,Disturbance in speech rhythm,slowed speach,100,82883008,Disturbance in speech rhythm,slowed speach,1.0
LIPITOR.258.ann,shufflihg gait,43005009,Shuffling gait,shufflihg gait,100,43005009,Shuffling gait,shufflihg gait,1.0
LIPITOR.258.ann,unable to get out of chairs without help,301657001,Unable to get out of a chair,unable to get out of chairs without help,100,301657001,Unable to get out of a chair,unable to get out of chairs without help,1.0
LIPITOR.258.ann,ringing in my ears,162352007,Ringing in ear,ringing in my ears,100,162352007,Ringing in ear,ringing in my ears,1.0
LIPITOR.258.ann,sinus problems,301202006,Nasal sinus problem,sinus problems,100,301202006,Nasal sinus problem,sinus problems,1.0
LIPITOR.258.ann,pain,22253000,Pain,pain,100,22253000,Pain,pain,1.0
LIPITOR.258.ann,hairloss,278040002,Loss of hair,hairloss,100,278040002,Loss of hair,hairloss,1.0
LIPITOR.258.ann,spots on my body,285305004,Spots on skin,spots on my body,100,285305004,Spots on skin,spots on my body,1.0
LIPITOR.258.ann,weakness,13791008,Asthenia,weakness,100,13791008,Asthenia,weakness,1.0
LIPITOR.258.ann,eyes get blury,246636008,Blurred vision - hazy,eyes get blury,100,246636008,Blurred vision - hazy,eyes get blury,1.0
LIPITOR.258.ann,aphasia,87486003,Aphasia,aphasia,100,87486003,Aphasia,aphasia,1.0
LIPITOR.258.ann,brain not sending messages to my muscles,162352007,Ringing in ear,ringing in my ears,45,26544005,Muscle weakness,muscle weakness,0.4021
LIPITOR.258.ann,could not walk,228158008,Walking disability,could not walk,100,228158008,Walking disability,could not walk,1.0
LIPITOR.258.ann,lost my ability to walk,282145008,Unable to walk,lost my ability to walk,100,282145008,Unable to walk,lost my ability to walk,1.0
LIPITOR.258.ann,aphasia,87486003,Aphasia,aphasia,100,87486003,Aphasia,aphasia,1.0
VOLTAREN.43.ann,dizziness,404640003,Dizziness,dizziness,100,404640003,Dizziness,dizziness,1.0
VOLTAREN.43.ann,nausea,422587007,Nausea,nausea,100,422587007,Nausea,nausea,1.0
LIPITOR.502.ann,diarrhoea,62315008,Diarrhoea,diarrhoea,100,62315008,Diarrhoea,diarrhoea,1.0
LIPITOR.502.ann,Excessive gas,162076009,Excessive upper gastrointestinal gas,Excessive gas,100,162076009,Excessive upper gastrointestinal gas,Excessive gas,1.0
LIPITOR.502.ann,back ache,161891005,Backache,back ache,100,161891005,Backache,back ache,1.0
LIPITOR.502.ann,severe pain in leg,76948002,Severe pain,severe pain in leg,100,76948002,Severe pain,severe pain in leg,1.0
LIPITOR.502.ann,caused me to limp,16973004,Limping,caused me to limp,100,16973004,Limping,caused me to limp,1.0
LIPITOR.264.ann,in both legs pain,10601006,Pain in lower limb,in both legs pain,100,10601006,Pain in lower limb,in both legs pain,1.0
LIPITOR.264.ann,in both legs weakness,309774006,Weakness of limb,in both legs weakness,100,309774006,Weakness of limb,in both legs weakness,1.0
LIPITOR.264.ann,cramped,55300003,Muscle cramp,cramped,100,55300003,Muscle cramp,cramped,1.0
LIPITOR.264.ann,sore,22253000,Pain,sore,100,22253000,Pain,sore,1.0
LIPITOR.264.ann,weak,13791008,Asthenia,weak,100,13791008,Asthenia,weak,1.0
LIPITOR.264.ann,blood work showed mildly higher levels,309774006,Weakness of limb,in both legs weakness,34,309774006,Weakness of limb,in both legs weakness,0.2274
LIPITOR.264.ann,leg pain,10601006,Pain in lower limb,leg pain,100,10601006,Pain in lower limb,leg pain,1.0
LIPITOR.270.ann,blurry eyesight,246636008,Blurred vision - hazy,blurry eyesight,100,246636008,Blurred vision - hazy,blurry eyesight,1.0
LIPITOR.270.ann,hair loss,278040002,Loss of hair,hair loss,100,278040002,Loss of hair,hair loss,1.0
LIPITOR.270.ann,burning feet,36031001,Burning feet,burning feet,100,36031001,Burning feet,burning feet,1.0
LIPITOR.270.ann,painful heels,2733002,Heel pain,painful heels,100,2733002,Heel pain,painful heels,1.0
LIPITOR.270.ann,Muscle weakness,26544005,Muscle weakness,Muscle weakness,100,26544005,Muscle weakness,Muscle weakness,1.0
VOLTAREN-XR.21.ann,Psychosis,69322001,Psychotic disorder,Psychosis,100,69322001,Psychotic disorder,Psychosis,1.0
VOLTAREN-XR.21.ann,stomach upset,162059005,Upset stomach,stomach upset,100,162059005,Upset stomach,stomach upset,1.0
VOLTAREN-XR.21.ann,shaking,26079004,Tremor,shaking,100,26079004,Tremor,shaking,1.0
ARTHROTEC.89.ann,little vaginal bleeding in spite of being menopausal for 10 years,76742009,Postmenopausal bleeding,little vaginal bleeding in spite of being menopausal for 10 years,100,76742009,Postmenopausal bleeding,little vaginal bleeding in spite of being menopausal for 10 years,1.0
ARTHROTEC.62.ann,stomich ake,271681002,Stomach ache,stomich ake,100,271681002,Stomach ache,stomich ake,1.0
ARTHROTEC.62.ann,shortness of breath,267036007,Dyspnoea,shortness of breath,100,267036007,Dyspnoea,shortness of breath,1.0
LIPITOR.338.ann,heart-attack,22298006,Myocardial infarction,heart-attack,100,22298006,Myocardial infarction,heart-attack,1.0
ARTHROTEC.76.ann,swelling,65124004,Swelling,swelling,100,65124004,Swelling,swelling,1.0
ARTHROTEC.76.ann,bloating,248490000,Bloating symptom,bloating,100,248490000,Bloating symptom,bloating,1.0
ARTHROTEC.76.ann,increased appetite,72405004,Increased appetite,increased appetite,100,72405004,Increased appetite,increased appetite,1.0
ARTHROTEC.76.ann,"dry,itchy skin",16386004,Dry skin,"dry,itchy skin",100,16386004,Dry skin,"dry,itchy skin",1.0
ARTHROTEC.76.ann,empty stomach feeling,225014007,Feeling empty,empty stomach feeling,100,225014007,Feeling empty,empty stomach feeling,1.0
LIPITOR.476.ann,slight flush,238810007,Flushing,slight flush,100,238810007,Flushing,slight flush,1.0
LIPITOR.476.ann,sedation,17971005,Sedated,sedation,100,17971005,Sedated,sedation,1.0
LIPITOR.476.ann,bed wetting,8009008,Nocturnal enuresis,bed wetting,100,8009008,Nocturnal enuresis,bed wetting,1.0
LIPITOR.310.ann,Extreme headaches,25064002,Headache,Extreme headaches,100,25064002,Headache,Extreme headaches,1.0
LIPITOR.310.ann,severe neck pain,76948002,Severe pain,severe neck pain,100,76948002,Severe pain,severe neck pain,1.0
LIPITOR.310.ann,fatigue,84229001,Fatigue,fatigue,100,84229001,Fatigue,fatigue,1.0
LIPITOR.310.ann,sore joints,57676002,Arthralgia,sore joints,100,57676002,Arthralgia,sore joints,1.0
LIPITOR.310.ann,sore muscles,68962001,Myalgia,sore muscles,100,68962001,Myalgia,sore muscles,1.0
LIPITOR.310.ann,fevers,386661006,Fever,fevers,100,386661006,Fever,fevers,1.0
LIPITOR.310.ann,chills,43724002,Chill,chills,100,43724002,Chill,chills,1.0
LIPITOR.310.ann,sweating,415690000,Sweating,sweating,100,415690000,Sweating,sweating,1.0
LIPITOR.310.ann,dark urine,39575007,Urine looks dark,dark urine,100,39575007,Urine looks dark,dark urine,1.0
LIPITOR.310.ann,flu like symptoms,95891005,Influenza-like illness,flu like symptoms,100,95891005,Influenza-like illness,flu like symptoms,1.0
LIPITOR.310.ann,swelling of right knee,248491001,Swollen knee,swelling of right knee,100,248491001,Swollen knee,swelling of right knee,1.0
LIPITOR.310.ann,irritable,55929007,Feeling irritable,irritable,100,55929007,Feeling irritable,irritable,1.0
LIPITOR.310.ann,wanted to sleep all of the time,248262001,Always sleepy,wanted to sleep all of the time,100,248262001,Always sleepy,wanted to sleep all of the time,1.0
LIPITOR.304.ann,lightheadedness,386705008,Lightheadedness,lightheadedness,100,386705008,Lightheadedness,lightheadedness,1.0
LIPITOR.304.ann,depression,35489007,Depression,depression,100,35489007,Depression,depression,1.0
LIPITOR.304.ann,severe muscle pains,76948002,Severe pain,severe muscle pains,100,76948002,Severe pain,severe muscle pains,1.0
LIPITOR.304.ann,cramps,55300003,Muscle cramp,cramps,100,55300003,Muscle cramp,cramps,1.0
LIPITOR.304.ann,severe pains,76948002,Severe pain,severe pains,100,76948002,Severe pain,severe pains,1.0
LIPITOR.304.ann,muscle pains,68962001,Myalgia,muscle pains,100,68962001,Myalgia,muscle pains,1.0
LIPITOR.304.ann,cramps,55300003,Muscle cramp,cramps,100,55300003,Muscle cramp,cramps,1.0
LIPITOR.304.ann,short term memory problems,247592009,Poor short-term memory,short term memory problems,100,247592009,Poor short-term memory,short term memory problems,1.0
LIPITOR.304.ann,pain,22253000,Pain,pain,100,22253000,Pain,pain,1.0
LIPITOR.304.ann,severe cramps,55300003,Muscle cramp,severe cramps,100,55300003,Muscle cramp,severe cramps,1.0
LIPITOR.304.ann,pains,22253000,Pain,pains,100,22253000,Pain,pains,1.0
LIPITOR.462.ann,LOWER BACK PAIN,279039007,Low back pain,LOWER BACK PAIN,100,279039007,Low back pain,LOWER BACK PAIN,1.0
LIPITOR.462.ann,LOWER BACK PAIN,279039007,Low back pain,LOWER BACK PAIN,100,279039007,Low back pain,LOWER BACK PAIN,1.0
LIPITOR.853.ann,vertigo,399153001,Vertigo,vertigo,100,399153001,Vertigo,vertigo,1.0
LIPITOR.853.ann,cramping neck muscels,95418008,Muscle spasms of head AND/OR neck,cramping neck muscels,100,95418008,Muscle spasms of head AND/OR neck,cramping neck muscels,1.0
LIPITOR.853.ann,arm weakness,309774006,Weakness of limb,arm weakness,100,309774006,Weakness of limb,arm weakness,1.0
LIPITOR.853.ann,total muscel weakness,26544005,Muscle weakness,total muscel weakness,100,26544005,Muscle weakness,total muscel weakness,1.0
LIPITOR.853.ann,could not walk for three weeks,282145008,Unable to walk,could not walk for three weeks,100,282145008,Unable to walk,could not walk for three weeks,1.0
LIPITOR.853.ann,depression,35489007,Depression,depression,100,35489007,Depression,depression,1.0
LIPITOR.853.ann,excessive sleep,77692006,Hypersomnia,excessive sleep,100,77692006,Hypersomnia,excessive sleep,1.0
LIPITOR.853.ann,hair loss,278040002,Loss of hair,hair loss,100,278040002,Loss of hair,hair loss,1.0
LIPITOR.853.ann,memory (sht term)loss,247592009,Poor short-term memory,memory (sht term)loss,100,247592009,Poor short-term memory,memory (sht term)loss,1.0
LIPITOR.853.ann,loss of sex drv,8357008,Reduced libido,loss of sex drv,100,8357008,Reduced libido,loss of sex drv,1.0
LIPITOR.847.ann,severe edema of lower extremities,102572006,Oedema of lower extremity,severe edema of lower extremities,100,102572006,Oedema of lower extremity,severe edema of lower extremities,1.0
LIPITOR.847.ann,vision problems,63102001,Visual disturbance,vision problems,100,63102001,Visual disturbance,vision problems,1.0
LIPITOR.847.ann,muscle weakness,26544005,Muscle weakness,muscle weakness,100,26544005,Muscle weakness,muscle weakness,1.0
LIPITOR.847.ann,shoulder pain,45326000,Shoulder pain,shoulder pain,100,45326000,Shoulder pain,shoulder pain,1.0
LIPITOR.847.ann,numbness on left side,44077006,Numbness,numbness on left side,100,44077006,Numbness,numbness on left side,1.0
LIPITOR.847.ann,rapid pulse,86651002,Pulse fast,rapid pulse,100,86651002,Pulse fast,rapid pulse,1.0
LIPITOR.847.ann,productive cough,28743005,Productive cough,productive cough,100,28743005,Productive cough,productive cough,1.0
LIPITOR.847.ann,poor coordination while walking (kept bumping into things),281016006,Incoordination,poor coordination while walking (kept bumping into things),100,281016006,Incoordination,poor coordination while walking (kept bumping into things),1.0
LIPITOR.847.ann,light-headedness (hurt to hold my head up or turn my head from side to side and that made driving real difficult),386705008,Lightheadedness,light-headedness (hurt to hold my head up or turn my head from side to side and that made driving real difficult),100,386705008,Lightheadedness,light-headedness (hurt to hold my head up or turn my head from side to side and that made driving real difficult),1.0
LIPITOR.847.ann,weight gain,8943002,Weight gain,weight gain,100,8943002,Weight gain,weight gain,1.0
LIPITOR.847.ann,edema,267038008,Oedema,edema,100,267038008,Oedema,edema,1.0
LIPITOR.847.ann,edema,267038008,Oedema,edema,100,267038008,Oedema,edema,1.0
LIPITOR.890.ann,muscle pain,68962001,Myalgia,muscle pain,100,68962001,Myalgia,muscle pain,1.0
LIPITOR.890.ann,inability to walk with left foot pain,228158008,Walking disability,inability to walk with left foot pain,100,228158008,Walking disability,inability to walk with left foot pain,1.0
LIPITOR.890.ann,Memory loss,48167000,Amnesia,Memory loss,100,48167000,Amnesia,Memory loss,1.0
LIPITOR.890.ann,overall loss of muscle tone,398151007,Decreased muscle tone,overall loss of muscle tone,100,398151007,Decreased muscle tone,overall loss of muscle tone,1.0
LIPITOR.890.ann,Unable to control weight,228158008,Walking disability,inability to walk with left foot pain,46,398151007,Decreased muscle tone,overall loss of muscle tone,0.2037
LIPITOR.648.ann,Extreme Right Shoulder Pain,76948002,Severe pain,Extreme Right Shoulder Pain,100,76948002,Severe pain,Extreme Right Shoulder Pain,1.0
LIPITOR.648.ann,short term memory loss,247592009,Poor short-term memory,short term memory loss,100,247592009,Poor short-term memory,short term memory loss,1.0
LIPITOR.648.ann,irratibility,55929007,Feeling irritable,irratibility,100,55929007,Feeling irritable,irratibility,1.0
LIPITOR.648.ann,fatigue,84229001,Fatigue,fatigue,100,84229001,Fatigue,fatigue,1.0
LIPITOR.884.ann,Indigestion,162031009,Indigestion,Indigestion,100,162031009,Indigestion,Indigestion,1.0
LIPITOR.884.ann,Chest pains,29857009,Chest pain,Chest pains,100,29857009,Chest pain,Chest pains,1.0
LIPITOR.884.ann,Neuropothy in right arm,609599003,Neuropathy of upper limb,Neuropothy in right arm,100,609599003,Neuropathy of upper limb,Neuropothy in right arm,1.0
LIPITOR.884.ann,Neuropothy in right hand,609599003,Neuropathy of upper limb,Neuropothy in right hand,100,609599003,Neuropathy of upper limb,Neuropothy in right hand,1.0
VOLTAREN.3.ann,upset stomach,162059005,Upset stomach,upset stomach,100,162059005,Upset stomach,upset stomach,1.0
VOLTAREN.3.ann,couldn't eat or drink,288885009,Unable to eat,couldn't eat or drink,100,288885009,Unable to eat,couldn't eat or drink,1.0
VOLTAREN.3.ann,upset my stomach,162059005,Upset stomach,upset my stomach,100,162059005,Upset stomach,upset my stomach,1.0
LIPITOR.112.ann,Anxiety,48694002,Anxiety,Anxiety,100,48694002,Anxiety,Anxiety,1.0
LIPITOR.112.ann,paranoia,48500005,Delusional disorder,paranoia,100,48500005,Delusional disorder,paranoia,1.0
LIPITOR.660.ann,hip soreness,49218002,Hip pain,hip soreness,100,49218002,Hip pain,hip soreness,1.0
LIPITOR.660.ann,leg soreness,10601006,Pain in lower limb,leg soreness,100,10601006,Pain in lower limb,leg soreness,1.0
LIPITOR.660.ann,feels like my joints don't want to work,399269003,Arthropathy,feels like my joints don't want to work,100,399269003,Arthropathy,feels like my joints don't want to work,1.0
LIPITOR.660.ann,increase in level of fatigue,84229001,Fatigue,increase in level of fatigue,100,84229001,Fatigue,increase in level of fatigue,1.0
LIPITOR.106.ann,paranoia,48500005,Delusional disorder,paranoia,100,48500005,Delusional disorder,paranoia,1.0
LIPITOR.106.ann,anxiety,48694002,Anxiety,anxiety,100,48694002,Anxiety,anxiety,1.0
LIPITOR.106.ann,paranoia,48500005,Delusional disorder,paranoia,100,48500005,Delusional disorder,paranoia,1.0
LIPITOR.106.ann,psychiatric,3877011000036101,Lipitor,Lipitor,44,48694002,Anxiety,anxiety,0.6011
LIPITOR.661.ann,general weakness,162076009,Excessive upper gastrointestinal gas,general weakness,100,162076009,Excessive upper gastrointestinal gas,general weakness,1.0
LIPITOR.661.ann,constant leg pain,426206001,Constant pain,constant leg pain,100,426206001,Constant pain,constant leg pain,1.0
LIPITOR.661.ann,terrible pain in my ankles,247373008,Ankle pain,terrible pain in my ankles,100,247373008,Ankle pain,terrible pain in my ankles,1.0
LIPITOR.661.ann,terrible pain in my feet,47933007,Foot pain,terrible pain in my feet,100,47933007,Foot pain,terrible pain in my feet,1.0
LIPITOR.661.ann,bottoms of my feet hurt,47933007,Foot pain,bottoms of my feet hurt,100,47933007,Foot pain,bottoms of my feet hurt,1.0
LIPITOR.661.ann,loss of balance,282299006,Unable to balance,loss of balance,100,282299006,Unable to balance,loss of balance,1.0
LIPITOR.661.ann,Tingling toes,62507009,Pins and needles,Tingling toes,100,62507009,Pins and needles,Tingling toes,1.0
LIPITOR.661.ann,numb toes,309538000,Numbness of foot,numb toes,100,309538000,Numbness of foot,numb toes,1.0
LIPITOR.661.ann,sore legs,10601006,Pain in lower limb,sore legs,100,10601006,Pain in lower limb,sore legs,1.0
